"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
16033,10,27,8727.61,5,5,5,"555","Champions"
16034,201,3,437.7,1,3,2,"132","Others"
16036,92,2,758.92,2,3,3,"233","Others"
16037,274,3,855.02,1,3,3,"133","Others"
16038,12,4,454.33,5,4,2,"542","Loyal Customers"
16040,70,3,1313.55,3,3,4,"334","Loyal Customers"
16041,35,3,3166.4,4,3,5,"435","Loyal Customers"
16042,27,7,1147.37,4,5,4,"454","Champions"
16043,42,4,773.99,3,4,3,"343","Loyal Customers"
16045,124,4,1340.7,2,4,4,"244","At Risk"
16048,90,3,243.69,2,3,2,"232","Others"
16049,45,3,1111.79,3,3,4,"334","Loyal Customers"
16050,178,1,137.9,2,1,1,"211","Lost"
16052,59,1,362.06,3,1,2,"312","Others"
16053,37,2,1511.95,3,3,4,"334","Loyal Customers"
16054,150,1,783.9,2,1,3,"213","Lost"
16055,225,1,134.8,1,1,1,"111","Lost"
16056,50,1,664.85,3,1,3,"313","Others"
16057,9,10,2140.22,5,5,5,"555","Champions"
16059,70,6,1459.86,3,4,4,"344","Loyal Customers"
16061,274,1,-29.95,1,1,1,"111","Lost"
16062,14,4,1153.62,5,4,4,"544","Champions"
16063,265,1,335.32,1,1,2,"112","Lost"
16065,370,1,372.09,1,1,2,"112","Lost"
16066,21,5,1521.87,4,4,4,"444","Champions"
16070,27,2,852.15,4,3,3,"433","Loyal Customers"
16071,49,1,326.24,3,1,2,"312","Others"
16072,293,1,584.32,1,1,3,"113","Lost"
16073,296,2,94.35,1,3,1,"131","Others"
16076,8,11,2173.53,5,5,5,"555","Champions"
16078,288,1,79.2,1,1,1,"111","Lost"
16079,21,3,1352,4,3,4,"434","Loyal Customers"
16080,86,3,176.6,2,3,1,"231","Others"
16081,61,5,2806.9,3,4,5,"345","Loyal Customers"
16083,105,2,1317.62,2,3,4,"234","Others"
16084,304,1,436.18,1,1,2,"112","Lost"
16085,28,5,981.51,4,4,4,"444","Champions"
16086,64,6,1119.31,3,4,4,"344","Loyal Customers"
16091,159,2,315.06,2,3,2,"232","Others"
16092,103,5,779.36,2,4,3,"243","At Risk"
16093,111,1,17,2,1,1,"211","Lost"
16094,16,6,1041.83,5,4,4,"544","Champions"
16096,269,1,320.62,1,1,2,"112","Lost"
16097,245,1,185.05,1,1,1,"111","Lost"
16098,92,7,2005.63,2,5,5,"255","At Risk"
16099,55,3,731.9,3,3,3,"333","Loyal Customers"
16101,14,3,1245.96,5,3,4,"534","Loyal Customers"
16102,47,3,1842.14,3,3,4,"334","Loyal Customers"
16103,12,6,1429.64,5,4,4,"544","Champions"
16104,66,1,302.36,3,1,2,"312","Others"
16105,253,1,336.96,1,1,2,"112","Lost"
16106,70,1,108.38,3,1,1,"311","Others"
16107,22,7,3204.16,4,5,5,"455","Champions"
16108,89,2,816.1,2,3,3,"233","Others"
16109,223,2,611.88,1,3,3,"133","Others"
16110,50,3,1337.48,3,3,4,"334","Loyal Customers"
16112,148,4,195.74,2,4,1,"241","At Risk"
16113,188,1,161.38,1,1,1,"111","Lost"
16114,175,1,135.75,2,1,1,"211","Lost"
16115,14,8,1667.97,5,5,4,"554","Champions"
16116,210,2,592.88,1,3,3,"133","Others"
16117,194,1,232.21,1,1,1,"111","Lost"
16119,13,2,423.36,5,3,2,"532","Loyal Customers"
16120,64,5,1294.14,3,4,4,"344","Loyal Customers"
16121,62,2,867.11,3,3,3,"333","Loyal Customers"
16122,78,4,684.42,2,4,3,"243","At Risk"
16123,56,1,307.78,3,1,2,"312","Others"
16124,321,2,187.15,1,3,1,"131","Others"
16125,372,1,289.35,1,1,2,"112","Lost"
16126,34,4,6287.77,4,4,5,"445","Champions"
16127,44,1,656.25,3,1,3,"313","Others"
16128,22,5,1880.22,4,4,4,"444","Champions"
16131,56,6,3506.54,3,4,5,"345","Loyal Customers"
16133,8,46,14305.66,5,5,5,"555","Champions"
16134,26,3,603.69,4,3,3,"433","Loyal Customers"
16135,267,1,517.55,1,1,3,"113","Lost"
16136,64,3,709.38,3,3,3,"333","Loyal Customers"
16138,373,1,-7.95,1,1,1,"111","Lost"
16139,23,3,635.41,4,3,3,"433","Loyal Customers"
16140,57,4,703.77,3,4,3,"343","Loyal Customers"
16141,93,1,620.4,2,1,3,"213","Lost"
16142,254,1,535.34,1,1,3,"113","Lost"
16143,8,7,2419.84,5,5,5,"555","Champions"
16144,251,1,175.2,1,1,1,"111","Lost"
16145,13,18,3741.98,5,5,5,"555","Champions"
16146,162,3,734.13,2,3,3,"233","Others"
16147,138,1,375,2,1,2,"212","Lost"
16148,301,1,76.32,1,1,1,"111","Lost"
16149,9,2,280.52,5,3,2,"532","Loyal Customers"
16150,43,10,1906.07,3,5,4,"354","Loyal Customers"
16152,273,1,1829.04,1,1,4,"114","Lost"
16153,54,5,1824.23,3,4,4,"344","Loyal Customers"
16156,13,13,3024.62,5,5,5,"555","Champions"
16157,20,4,644.24,4,4,3,"443","Loyal Customers"
16159,286,1,348.2,1,1,2,"112","Lost"
16160,69,4,1009.45,3,4,4,"344","Loyal Customers"
16161,6,26,5352.97,5,5,5,"555","Champions"
16162,257,1,37.4,1,1,1,"111","Lost"
16163,230,3,441.6,1,3,2,"132","Others"
16164,22,4,802.53,4,4,3,"443","Loyal Customers"
16168,15,28,3770.6,5,5,5,"555","Champions"
16169,13,4,1822.97,5,4,4,"544","Champions"
16170,55,7,1880.42,3,5,4,"354","Loyal Customers"
16171,64,1,73.2,3,1,1,"311","Others"
16172,100,5,1140.21,2,4,4,"244","At Risk"
16173,20,7,1406.57,4,5,4,"454","Champions"
16174,131,3,1009.55,2,3,4,"234","Others"
16175,99,4,1037.59,2,4,4,"244","At Risk"
16177,55,1,331.95,3,1,2,"312","Others"
16178,143,1,197.9,2,1,1,"211","Lost"
16179,65,1,215.83,3,1,1,"311","Others"
16180,105,10,10217.48,2,5,5,"255","At Risk"
16181,78,1,305.54,2,1,2,"212","Lost"
16182,77,4,6617.65,2,4,5,"245","At Risk"
16183,72,1,338.71,3,1,2,"312","Others"
16184,69,7,1155.54,3,5,4,"354","Loyal Customers"
16185,21,2,529.41,4,3,3,"433","Loyal Customers"
16186,27,13,3991.94,4,5,5,"455","Champions"
16187,36,17,6841.24,4,5,5,"455","Champions"
16188,49,4,981.86,3,4,4,"344","Loyal Customers"
16189,20,2,215.48,4,3,1,"431","Loyal Customers"
16190,45,1,215.08,3,1,1,"311","Others"
16191,7,25,4913.32,5,5,5,"555","Champions"
16193,241,1,314.45,1,1,2,"112","Lost"
16198,80,1,400.681,2,1,2,"212","Lost"
16200,9,2,1080.62,5,3,4,"534","Loyal Customers"
16201,8,5,1821.52,5,4,4,"544","Champions"
16202,365,1,365.27,1,1,2,"112","Lost"
16203,63,5,589.15,3,4,3,"343","Loyal Customers"
16204,28,1,405.71,4,1,2,"412","New Customers"
16205,35,4,761.38,4,4,3,"443","Loyal Customers"
16206,59,4,537.06,3,4,3,"343","Loyal Customers"
16207,30,1,394.38,4,1,2,"412","New Customers"
16208,49,2,664.26,3,3,3,"333","Loyal Customers"
16209,93,5,2262.62,2,4,5,"245","At Risk"
16210,6,18,21086.3,5,5,5,"555","Champions"
16211,86,2,542.77,2,3,3,"233","Others"
16212,24,3,681.19,4,3,3,"433","Loyal Customers"
16213,83,1,159,2,1,1,"211","Lost"
16214,175,3,1062.75,2,3,4,"234","Others"
16215,85,1,242.35,2,1,2,"212","Lost"
16216,272,1,914.93,1,1,4,"114","Lost"
16217,240,4,259.39,1,4,2,"142","At Risk"
16218,34,8,3054.87,4,5,5,"455","Champions"
16221,41,3,864.86,3,3,3,"333","Loyal Customers"
16222,323,1,846.72,1,1,3,"113","Lost"
16224,62,4,1295.3,3,4,4,"344","Loyal Customers"
16225,49,5,1096.32,3,4,4,"344","Loyal Customers"
16226,208,3,255.12,1,3,2,"132","Others"
16227,224,2,308.32,1,3,2,"132","Others"
16229,92,2,1010.6,2,3,4,"234","Others"
16230,194,2,542.03,1,3,3,"133","Others"
16232,37,5,983.23,3,4,4,"344","Loyal Customers"
16233,76,5,422.13,2,4,2,"242","At Risk"
16235,45,6,858.41,3,4,3,"343","Loyal Customers"
16236,83,1,432.2,2,1,2,"212","Lost"
16239,61,3,372.9,3,3,2,"332","Loyal Customers"
16240,13,5,3693.81,5,4,5,"545","Champions"
16241,14,13,2607.87,5,5,5,"555","Champions"
16242,13,8,3598.26,5,5,5,"555","Champions"
16243,38,2,409.1,3,3,2,"332","Loyal Customers"
16244,216,2,1522.75,1,3,4,"134","Others"
16245,28,5,1352.36,4,4,4,"444","Champions"
16247,175,1,114.56,2,1,1,"211","Lost"
16248,66,1,152.94,3,1,1,"311","Others"
16249,57,5,1800.07,3,4,4,"344","Loyal Customers"
16250,266,2,389.44,1,3,2,"132","Others"
16252,371,1,-295.09,1,1,1,"111","Lost"
16253,36,3,3665.62,4,3,5,"435","Loyal Customers"
16255,21,10,2609.3,4,5,5,"455","Champions"
16256,262,2,732.63,1,3,3,"133","Others"
16257,181,1,46.95,2,1,1,"211","Lost"
16258,50,5,5203.51,3,4,5,"345","Loyal Customers"
16260,55,1,1035.45,3,1,4,"314","Others"
16261,22,4,746.83,4,4,3,"443","Loyal Customers"
16262,365,1,-31.65,1,1,1,"111","Lost"
16265,14,11,5423.15,5,5,5,"555","Champions"
16266,78,7,861.89,2,5,3,"253","At Risk"
16268,76,2,667.65,2,3,3,"233","Others"
16270,358,1,1141.24,1,1,4,"114","Lost"
16271,7,6,1423.29,5,4,4,"544","Champions"
16272,121,1,411.7,2,1,2,"212","Lost"
16274,378,1,357.95,1,1,2,"112","Lost"
16275,201,1,559.87,1,1,3,"113","Lost"
16276,181,1,810.6,2,1,3,"213","Lost"
16278,28,3,537.83,4,3,3,"433","Loyal Customers"
16279,26,4,1496.68,4,4,4,"444","Champions"
16281,77,1,2062.06,2,1,5,"215","Lost"
16282,344,1,168.3,1,1,1,"111","Lost"
16283,10,7,1531.51,5,5,4,"554","Champions"
16284,36,2,823.97,4,3,3,"433","Loyal Customers"
16287,174,1,142.5,2,1,1,"211","Lost"
16292,122,2,280.9,2,3,2,"232","Others"
16293,13,12,2236.74,5,5,5,"555","Champions"
16295,14,4,1328.55,5,4,4,"544","Champions"
16297,217,4,275.4,1,4,2,"142","At Risk"
16298,27,3,598.2,4,3,3,"433","Loyal Customers"
16302,112,2,212.82,2,3,1,"231","Others"
16303,30,4,5305.83,4,4,5,"445","Champions"
16305,143,1,361.22,2,2,2,"222","Lost"
16306,218,9,602.27,1,5,3,"153","At Risk"
16308,42,4,2560,3,4,5,"345","Loyal Customers"
16309,96,3,686.67,2,3,3,"233","Others"
16311,22,2,616.26,4,3,3,"433","Loyal Customers"
16313,8,2,274.15,5,3,2,"532","Loyal Customers"
16315,335,1,226.37,1,2,1,"121","Lost"
16316,69,12,2755.56,3,5,5,"355","Loyal Customers"
16317,124,3,1341.65,2,3,4,"234","Others"
16318,40,1,328.15,3,2,2,"322","Others"
16319,222,1,404.4,1,2,2,"122","Lost"
16320,177,2,1038.46,2,3,4,"234","Others"
16321,77,7,230.7,2,5,1,"251","At Risk"
16322,6,2,326.75,5,3,2,"532","Loyal Customers"
16323,201,1,207.5,1,2,1,"121","Lost"
16324,133,3,428.68,2,3,2,"232","Others"
16325,49,5,510.54,3,4,3,"343","Loyal Customers"
16326,10,15,3085.96,5,5,5,"555","Champions"
16327,19,6,3844.22,4,4,5,"445","Champions"
16330,22,4,242.21,4,4,2,"442","Loyal Customers"
16332,33,8,1583.2,4,5,4,"454","Champions"
16333,12,22,26626.8,5,5,5,"555","Champions"
16337,41,1,151.05,3,2,1,"321","Others"
16338,162,1,214.8,2,2,1,"221","Lost"
16339,289,1,109.95,1,2,1,"121","Lost"
16340,112,1,549.07,2,2,3,"223","Lost"
16341,29,6,1959.38,4,4,4,"444","Champions"
16342,80,4,322.41,2,4,2,"242","At Risk"
16343,21,2,370.48,4,3,2,"432","Loyal Customers"
16344,163,1,101.1,2,2,1,"221","Lost"
16345,49,1,575.41,3,2,3,"323","Others"
16347,16,2,887.65,5,3,3,"533","Loyal Customers"
16348,37,7,1469.45,3,5,4,"354","Loyal Customers"
16349,295,1,53.5,1,2,1,"121","Lost"
16350,26,5,1100.47,4,4,4,"444","Champions"
16351,337,1,153.9,1,2,1,"121","Lost"
16352,22,2,494.44,4,3,3,"433","Loyal Customers"
16353,8,23,6675.71,5,5,5,"555","Champions"
16354,68,2,395.8,3,3,2,"332","Loyal Customers"
16356,202,4,210.32,1,4,1,"141","At Risk"
16357,38,3,658.88,3,3,3,"333","Loyal Customers"
16358,6,5,2024.95,5,4,5,"545","Champions"
16359,12,12,1460.37,5,5,4,"554","Champions"
16360,9,8,3411.69,5,5,5,"555","Champions"
16361,14,4,896.66,5,4,3,"543","Loyal Customers"
16362,37,9,652.07,3,5,3,"353","Loyal Customers"
16363,58,1,109.36,3,2,1,"321","Others"
16364,16,2,707.04,5,3,3,"533","Loyal Customers"
16365,22,9,1540.42,4,5,4,"454","Champions"
16366,23,1,327.3,4,2,2,"422","New Customers"
16367,42,2,804.49,3,3,3,"333","Loyal Customers"
16368,7,2,497.43,5,3,3,"533","Loyal Customers"
16369,23,3,1553.66,4,3,4,"434","Loyal Customers"
16370,87,4,1320.56,2,4,4,"244","At Risk"
16372,38,2,367.93,3,3,2,"332","Loyal Customers"
16374,71,2,473.03,3,3,3,"333","Loyal Customers"
16376,13,3,977.52,5,3,4,"534","Loyal Customers"
16377,272,1,676.2,1,2,3,"123","Lost"
16378,252,3,362.95,1,3,2,"132","Others"
16379,9,5,2131.9,5,4,5,"545","Champions"
16380,66,1,1780.59,3,2,4,"324","Others"
16383,79,2,668.36,2,3,3,"233","Others"
16384,94,2,584.5,2,3,3,"233","Others"
16385,65,3,555.89,3,3,3,"333","Loyal Customers"
16386,33,2,317.2,4,3,2,"432","Loyal Customers"
16387,327,1,94.36,1,2,1,"121","Lost"
16389,58,5,1362.27,3,4,4,"344","Loyal Customers"
16392,274,1,221.19,1,2,1,"121","Lost"
16393,7,20,2941.05,5,5,5,"555","Champions"
16394,55,9,1412.06,3,5,4,"354","Loyal Customers"
16395,65,5,1486.9,3,4,4,"344","Loyal Customers"
16398,149,4,1631.15,2,4,4,"244","At Risk"
16399,24,2,408.57,4,3,2,"432","Loyal Customers"
16400,99,1,303.93,2,2,2,"222","Lost"
16401,6,20,4061.24,5,5,5,"555","Champions"
16402,269,2,299.6,1,3,2,"132","Others"
16403,307,2,161.05,1,3,1,"131","Others"
16404,75,1,443.05,3,2,2,"322","Others"
16405,307,2,167.25,1,3,1,"131","Others"
16406,23,1,163.07,4,2,1,"421","New Customers"
16407,17,10,2126.93,4,5,5,"455","Champions"
16409,41,5,2028.88,3,4,5,"345","Loyal Customers"
16411,24,2,214.65,4,3,1,"431","Loyal Customers"
16412,58,1,151.83,3,2,1,"321","Others"
16413,61,1,262.2,3,2,2,"322","Others"
16414,26,2,126.25,4,3,1,"431","Loyal Customers"
16415,49,1,210.35,3,2,1,"321","Others"
16416,31,4,1026.99,4,4,4,"444","Champions"
16418,49,3,675.27,3,3,3,"333","Loyal Customers"
16419,117,7,959.48,2,5,4,"254","At Risk"
16422,22,75,33805.69,4,5,5,"455","Champions"
16423,29,1,346.12,4,2,2,"422","New Customers"
16424,196,2,82.56,1,3,1,"131","Others"
16425,307,1,302.7,1,2,2,"122","Lost"
16426,7,10,1908.25,5,5,4,"554","Champions"
16427,268,2,241.06,1,3,2,"132","Others"
16428,86,1,-2.95,2,2,1,"221","Lost"
16429,111,1,284.55,2,2,2,"222","Lost"
16430,62,1,300.85,3,2,2,"322","Others"
16431,218,3,642.81,1,3,3,"133","Others"
16432,69,1,287.4,3,2,2,"322","Others"
16433,33,1,184.26,4,2,1,"421","New Customers"
16434,34,7,1522.25,4,5,4,"454","Champions"
16438,10,5,798.35,5,4,3,"543","Loyal Customers"
16440,12,5,3640.67,5,4,5,"545","Champions"
16441,72,2,381.2,3,3,2,"332","Loyal Customers"
16442,6,3,616.79,5,3,3,"533","Loyal Customers"
16444,51,5,638.77,3,4,3,"343","Loyal Customers"
16445,38,1,230.51,3,2,1,"321","Others"
16446,5,3,2.90000000000001,5,3,1,"531","Loyal Customers"
16447,140,1,259.01,2,2,2,"222","Lost"
16448,203,1,188.89,1,2,1,"121","Lost"
16449,195,3,674.69,1,3,3,"133","Others"
16450,154,1,311.92,2,2,2,"222","Lost"
16451,92,1,266.97,2,2,2,"222","Lost"
16454,49,3,-8.15,3,3,1,"331","Loyal Customers"
16455,68,7,1841.18,3,5,4,"354","Loyal Customers"
16456,104,5,2158.37,2,4,5,"245","At Risk"
16457,223,1,208.36,1,2,1,"121","Lost"
16458,7,18,3482.74,5,5,5,"555","Champions"
16460,33,3,814.72,4,3,3,"433","Loyal Customers"
16461,182,1,151.42,2,2,1,"221","Lost"
16462,69,4,102,3,4,1,"341","Loyal Customers"
16463,26,7,1383.7,4,5,4,"454","Champions"
16464,24,3,1314.68,4,3,4,"434","Loyal Customers"
16466,38,7,1603.46,3,5,4,"354","Loyal Customers"
16468,79,1,74.9,2,2,1,"221","Lost"
16469,28,4,650.43,4,4,3,"443","Loyal Customers"
16470,56,5,757.44,3,4,3,"343","Loyal Customers"
16471,279,1,223.95,1,2,1,"121","Lost"
16473,169,4,314.86,2,4,2,"242","At Risk"
16474,12,11,1811.47,5,5,4,"554","Champions"
16475,93,4,544.3,2,4,3,"243","At Risk"
16477,68,7,2494.46,3,5,5,"355","Loyal Customers"
16478,30,3,331,4,3,2,"432","Loyal Customers"
16479,15,2,300.83,5,3,2,"532","Loyal Customers"
16480,80,1,769.29,2,2,3,"223","Lost"
16482,20,1,220.62,4,2,1,"421","New Customers"
16483,197,1,139.35,1,2,1,"121","Lost"
16484,178,3,379.4,2,3,2,"232","Others"
16485,82,1,363.65,2,2,2,"222","Lost"
16488,38,4,492.2,3,4,3,"343","Loyal Customers"
16491,51,1,731.5,3,2,3,"323","Others"
16493,77,6,1329.66,2,4,4,"244","At Risk"
16494,301,1,826.53,1,2,3,"123","Lost"
16495,8,3,684.41,5,3,3,"533","Loyal Customers"
16496,13,4,1562.22,5,4,4,"544","Champions"
16497,54,6,2965.69,3,4,5,"345","Loyal Customers"
16498,166,3,86.12,2,3,1,"231","Others"
16499,365,5,319.1,1,4,2,"142","At Risk"
16500,9,6,400.86,5,4,2,"542","Loyal Customers"
16503,111,5,1421.43,2,4,4,"244","At Risk"
16504,30,1,484.38,4,2,3,"423","New Customers"
16505,36,1,777.6,4,2,3,"423","New Customers"
16506,24,2,90.3,4,3,1,"431","Loyal Customers"
16509,301,1,363.7,1,2,2,"122","Lost"
16510,377,1,248.1,1,2,2,"122","Lost"
16511,26,3,950.26,4,3,4,"434","Loyal Customers"
16513,9,4,874.59,5,4,3,"543","Loyal Customers"
16515,57,5,1627.13,3,4,4,"344","Loyal Customers"
16516,35,1,101.7,4,2,1,"421","New Customers"
16517,282,1,162.7,1,2,1,"121","Lost"
16518,66,3,480.92,3,3,3,"333","Loyal Customers"
16519,30,2,215.08,4,3,1,"431","Loyal Customers"
16520,191,4,1036.62,1,4,4,"144","At Risk"
16523,6,28,9295.67,5,5,5,"555","Champions"
16525,7,29,11895.57,5,5,5,"555","Champions"
16526,176,1,290.36,2,2,2,"222","Lost"
16527,86,1,228.06,2,2,1,"221","Lost"
16528,8,1,244.41,5,2,2,"522","New Customers"
16529,195,1,455.25,1,2,2,"122","Lost"
16531,27,7,1244.59,4,5,4,"454","Champions"
16532,22,3,6748.8,4,3,5,"435","Loyal Customers"
16533,24,5,1026.94,4,4,4,"444","Champions"
16535,10,1,593.75,5,2,3,"523","New Customers"
16536,112,2,539.02,2,3,3,"233","Others"
16539,7,4,1388.81,5,4,4,"544","Champions"
16542,58,1,119.62,3,2,1,"321","Others"
16545,169,1,339.3,2,2,2,"222","Lost"
16546,295,3,-95.93,1,3,1,"131","Others"
16549,15,10,4154.64,5,5,5,"555","Champions"
16550,113,9,2266.25,2,5,5,"255","At Risk"
16551,100,3,922.12,2,3,4,"234","Others"
16552,247,2,379.73,1,3,2,"132","Others"
16553,168,14,5664.57,2,5,5,"255","At Risk"
16554,8,7,641.55,5,5,3,"553","Loyal Customers"
16555,40,2,285.89,3,3,2,"332","Loyal Customers"
16556,71,7,3313.79,3,5,5,"355","Loyal Customers"
16557,29,2,281.85,4,3,2,"432","Loyal Customers"
16558,5,24,8257.04,5,5,5,"555","Champions"
16560,26,3,816.51,4,3,3,"433","Loyal Customers"
16561,10,2,511.12,5,3,3,"533","Loyal Customers"
16563,58,1,1077.74,3,2,4,"324","Others"
16565,369,1,173.7,1,2,1,"121","Lost"
16566,20,6,614.01,4,4,3,"443","Loyal Customers"
16567,199,2,865.6,1,3,3,"133","Others"
16569,8,1,124.2,5,2,1,"521","New Customers"
16570,13,15,3622.95,5,5,5,"555","Champions"
16571,8,5,1285.22,5,4,4,"544","Champions"
16572,132,4,999.7,2,4,4,"244","At Risk"
16573,78,4,648.41,2,4,3,"243","At Risk"
16574,76,1,451.44,2,2,2,"222","Lost"
16579,370,1,-30.6,1,2,1,"121","Lost"
16581,160,2,70.44,2,3,1,"231","Others"
16582,118,1,313.62,2,2,2,"222","Lost"
16583,378,1,233.45,1,2,1,"121","Lost"
16584,85,3,908.03,2,3,3,"233","Others"
16586,253,1,463.95,1,2,2,"122","Lost"
16587,237,1,225.15,1,2,1,"121","Lost"
16589,76,3,459.24,2,3,2,"232","Others"
16591,73,1,213.5,3,2,1,"321","Others"
16592,9,19,4073.28,5,5,5,"555","Champions"
16593,55,3,330.03,3,3,2,"332","Loyal Customers"
16594,80,1,181.09,2,2,1,"221","Lost"
16595,66,1,360.16,3,2,2,"322","Others"
16596,20,2,250.15,4,3,2,"432","Loyal Customers"
16597,9,1,90.04,5,2,1,"521","New Customers"
16598,282,2,140.7,1,3,1,"131","Others"
16600,9,6,813.52,5,4,3,"543","Loyal Customers"
16601,45,1,244.8,3,2,2,"322","Others"
16602,36,2,494.73,4,3,3,"433","Loyal Customers"
16603,79,2,482.47,2,3,3,"233","Others"
16607,22,16,3038.67,4,5,5,"455","Champions"
16609,20,9,5450.96,4,5,5,"455","Champions"
16610,224,1,75.66,1,2,1,"121","Lost"
16611,191,2,120.99,1,3,1,"131","Others"
16612,37,4,1187.66,3,4,4,"344","Loyal Customers"
16613,75,1,618.59,3,2,3,"323","Others"
16614,187,1,506.19,1,2,3,"123","Lost"
16616,20,2,500.42,4,3,3,"433","Loyal Customers"
16617,240,1,151.85,1,2,1,"121","Lost"
16618,36,6,2630.64,4,4,5,"445","Champions"
16619,258,2,204.41,1,3,1,"131","Others"
16620,8,2,178.96,5,3,1,"531","Loyal Customers"
16621,56,4,813.48,3,4,3,"343","Loyal Customers"
16623,250,1,129.45,1,2,1,"121","Lost"
16624,85,2,810.57,2,3,3,"233","Others"
16625,279,1,333.08,1,2,2,"122","Lost"
16626,5,20,4379.65,5,5,5,"555","Champions"
16627,84,1,322.8,2,2,2,"222","Lost"
16628,34,6,2183.04,4,4,5,"445","Champions"
16629,78,2,417.73,2,3,2,"232","Others"
16633,22,7,2878.15,4,5,5,"455","Champions"
16634,227,2,217.9,1,3,1,"131","Others"
16637,37,5,1124.59,3,4,4,"344","Loyal Customers"
16638,27,11,1676.47,4,5,4,"454","Champions"
16639,30,4,1169.38,4,4,4,"444","Champions"
16641,110,1,231.1,2,2,1,"221","Lost"
16642,9,3,679.83,5,3,3,"533","Loyal Customers"
16643,250,1,487.51,1,2,3,"123","Lost"
16644,182,2,833.78,2,3,3,"233","Others"
16647,174,2,214.06,2,3,1,"231","Others"
16648,43,2,270.86,3,3,2,"332","Loyal Customers"
16650,76,1,518.42,2,2,3,"223","Lost"
16652,58,11,6654.26,3,5,5,"355","Loyal Customers"
16653,21,3,1166.92,4,3,4,"434","Loyal Customers"
16654,146,5,594.97,2,4,3,"243","At Risk"
16655,22,6,3794.52,4,4,5,"445","Champions"
16656,27,21,8568.24,4,5,5,"455","Champions"
16657,14,4,933.62,5,4,4,"544","Champions"
16658,373,1,123.24,1,2,1,"121","Lost"
16659,194,1,39.12,1,2,1,"121","Lost"
16660,21,5,810.45,4,4,3,"443","Loyal Customers"
16665,367,1,135.4,1,2,1,"121","Lost"
16666,24,1,118.98,4,2,1,"421","New Customers"
16667,73,2,570.13,3,3,3,"333","Loyal Customers"
16668,20,6,306.72,4,4,2,"442","Loyal Customers"
16669,28,4,1370.87,4,4,4,"444","Champions"
16670,21,17,4022.46,4,5,5,"455","Champions"
16671,33,3,1692.27,4,3,4,"434","Loyal Customers"
16672,7,23,8093.59,5,5,5,"555","Champions"
16674,59,2,319.61,3,3,2,"332","Loyal Customers"
16676,38,5,1558.72,3,4,4,"344","Loyal Customers"
16678,7,17,3013.83,5,5,5,"555","Champions"
16679,371,1,129.75,1,2,1,"121","Lost"
16680,48,1,183.7,3,2,1,"321","Others"
16681,77,6,1770.34,2,4,4,"244","At Risk"
16682,9,5,1028,5,4,4,"544","Champions"
16684,9,31,65892.08,5,5,5,"555","Champions"
16685,66,2,324.24,3,3,2,"332","Loyal Customers"
16686,52,9,3043.48,3,5,5,"355","Loyal Customers"
16688,6,4,1260.86,5,4,4,"544","Champions"
16689,80,3,303.26,2,3,2,"232","Others"
16690,48,3,208.63,3,3,1,"331","Loyal Customers"
16692,261,2,1276,1,3,4,"134","Others"
16693,73,2,482.01,3,3,3,"333","Loyal Customers"
16696,140,4,657.9,2,4,3,"243","At Risk"
16697,246,1,112.75,1,2,1,"121","Lost"
16698,231,2,1998,1,3,4,"134","Others"
16700,13,17,5040,5,5,5,"555","Champions"
16701,13,18,5150.27,5,5,5,"555","Champions"
16705,5,29,13946.13,5,5,5,"555","Champions"
16706,42,3,531.35,3,3,3,"333","Loyal Customers"
16708,50,1,656.63,3,2,3,"323","Others"
16709,89,5,3029.87,2,4,5,"245","At Risk"
16710,24,10,2483.04,4,5,5,"455","Champions"
16711,8,5,1651.03,5,4,4,"544","Champions"
16712,14,11,3645.43,5,5,5,"555","Champions"
16713,23,21,6840.23,4,5,5,"455","Champions"
16714,223,4,911.53,1,4,4,"144","At Risk"
16715,83,1,301.72,2,2,2,"222","Lost"
16716,271,3,319.8,1,3,2,"132","Others"
16717,14,9,3278.36,5,5,5,"555","Champions"
16718,374,1,623.75,1,2,3,"123","Lost"
16719,19,8,1773.92,4,5,4,"454","Champions"
16720,31,1,155.24,4,2,1,"421","New Customers"
16721,267,1,292.47,1,2,2,"122","Lost"
16722,22,16,4711.21,4,5,5,"455","Champions"
16723,96,2,589.15,2,3,3,"233","Others"
16725,307,8,775.07,1,5,3,"153","At Risk"
16726,31,5,1382.02,4,4,4,"444","Champions"
16727,369,1,272.82,1,2,2,"122","Lost"
16728,51,4,1054.67,3,4,4,"344","Loyal Customers"
16729,41,26,7076.28,3,5,5,"355","Loyal Customers"
16730,57,4,702.79,3,4,3,"343","Loyal Customers"
16732,36,1,603.75,4,2,3,"423","New Customers"
16734,57,3,650.51,3,3,3,"333","Loyal Customers"
16735,83,7,2269.21,2,5,5,"255","At Risk"
16737,58,1,417.6,3,2,2,"322","Others"
16738,302,1,3.75,1,2,1,"121","Lost"
16739,177,2,312.55,2,3,2,"232","Others"
16742,51,2,0,3,3,1,"331","Loyal Customers"
16743,34,8,2191.84,4,5,5,"455","Champions"
16744,16,7,1304.76,5,5,4,"554","Champions"
16745,91,18,7170.7,2,5,5,"255","At Risk"
16746,9,19,6694.31,5,5,5,"555","Champions"
16747,30,4,826.96,4,4,3,"443","Loyal Customers"
16748,22,5,1515.9,4,4,4,"444","Champions"
16750,49,5,623.93,3,4,3,"343","Loyal Customers"
